name,sys_utterance,user_utterance,UI3average,UI3average_diff,
1902M5002_036, なるほど、そうなんですね。,＊,4.2,-1.4,
1902M5002_037, パリで開催されるオリンピックを、見にいく予定はありますか？,チケットが取れれば行きたいですね,5.4,1.2,
1902M5002_038, 楽しそうですね！,＊,4.6,-0.800000000000001,
1902M5002_039, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,ビデオ見たい放題,5.2,0.600000000000001,
1902M5002_041, 最近見た映画はありますか？,＊,4.8,0.6,
1902M5002_042, 映画では洋画，邦画，それ以外のどれが好きですか？,どっちも好きですけど洋画の方がおいで,5.4,0.600000000000001,
1902M5002_043, おすすめの映画ってありますか？,いっぱいある,5,-0.4,
1902M5002_044, 具体的に教えてもらっていいですか？,名前忘れました,3.2,-1.8,
1902M5002_045, そうなんですね。,はいすいません,4,0.8,
1902M5002_046, では，最近どんな映画を見られたんですか？,なんとか,4.2,0.2,
1902M5002_047, なるほど。,＊,4.2,0,
1902M5002_048, ありがとうございました・・,いいえ,4.2,0,
1902M5002_050, 本はよく読む方ですか？,＊,4.6,0.6,
1902M5002_051, よく読むんですか。いいですね。おすすめの作者や本はありますか？,＊,2.8,-1.8,
1902M5002_052, なるほど、そうなんですね。,＊,4,1.2,
1902M5002_053, 本を買うときは本屋さんにいきますか？それともウェブで「ダウンロード」しますか？,インターネット通販が多いね,5,1,
1902M5002_054, なるほど、そうなんですね。,＊,4,-1,
1902M5002_056, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,洋楽も邦楽も行きますよ,4.8,0.8,
1902M5002_057, 洋楽が好きなんですか。おすすめの歌手やきょくってありますか？,青春時代の曲で歌詞,5.2,0.4,
1902M5002_058, その歌手のどういうところが好きなんですか？,南柏リズム,5.8,0.6,
1902M5002_059, とても楽しそうですね。,＊,4.2,-1.6,
1902M5002_060, カラオケは好きですか？,好きですよ,5,0.8,
1902M5002_061, カラオケでよくなにをうたうのですか？,色々ありますね,4.6,-0.4,
1902M5002_062, カラオケに行くときはお友達と行きますか？,ハンドルカバー,4,-0.6,
1902M5002_063, とても楽しそうですね。,＊,3.6,-0.4,
1902M5002_064, コンサートとかには行きますか？,コンサートは長いこと行ってないですね,3.6,0,
1902M5002_065, なまで演奏をきくと、迫力があって、感動するみたいですね！,感動しますよ,4.8,1.2,
1902M5002_066, わたしも実際に、演奏をきいてみたいものです。,一度言ってください,4.4,-0.4,
1902M5002_067, ありがとうございました・・,切り絵,4.2,-0.2,
1902M5002_069, さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,広島ツアー,4.8,0.8,
1902M5002_070, 具体的になんのために利用していますか？,仕事だったらいい友達との情報交換,5.4,0.600000000000001,
1902M5002_071, なるほど、そういうふうに利用されているのですね。,＊,4.2,-1.2,
1902M5002_072, おすすめの便利なきのうとかはありますか？,昨日は,2.6,-1.6,
1902M5002_073, 「エスエヌエス」を利用して、何か面白かったことはありますか・・,友達の輪が広がることですね,5.4,2.8,
1902M5002_074, なるほど、そういうふうに利用されているのですね。,＊,3.8,-1.6,
1902M5002_075, 「エスエヌエス」を利用していてハプニングにあったことはありますか？,ごめんなさいね何に,3.4,-0.4,
1902M5002_076, 「エスエヌエス」を利用していてハプニングにあったことはありますか？,確認くんちょっと辛いですごめんなさい,3,-0.4,
1902M5002_077, ショッピングで「アマゾン」などはよく利用しますか？,広島警報,4.4,1.4,
1902M5002_078, 具体的にどういったものを買いますか？,いろんな日曜日も楽しい服とかもあるしたかも,5.4,1,
1902M5002_079, すごいですね！,そうですか,4.2,-1.2,
1902M5002_080, 使い心地はどうですか？,＊,4.8,0.6,
1902M5002_081, いいですね，私も使ってみたいです！,買ってきてください,4.6,-0.2,
1902M5002_082, ありがとうございます。,＊,4.2,-0.4,
1902M5002_084, さいきん旅行には行きましたか？,来ましたよ,4.6,0.6,
1902M5002_085, 今までいった「旅行」で特におすすめの場所はありますか？,＊,5.4,0.800000000000001,
1902M5002_086, その旅先で何が一番楽しかったですか？,日本人で大自然と出会えるから,6,0.6,
1902M5002_087, 楽しそうですね！,＊,4.4,-1.6,
1902M5002_088, その旅先で美味しい食べ物はたべましたか・・,食べますよ,4.8,0.4,
1902M5002_089, 具体的には教えてもらえますか？,やっぱりステーキ,5.6,0.8,
1902M5002_090, それは、美味しそうですね。,＊,4.2,-1.4,
1902M5002_091, 「温泉」などリフレッシュするためにいきますか？,＊,4.8,0.6,
1902M5002_092, なるほど、それはリラックスできますね。,＊,3.8,-1,
1902M5002_093, その旅先で美味しい食べ物はたべましたか・・,食べましたよ,4.6,0.8,
1902M5002_094, 具体的には教えてもらえますか？,カニ,4.4,-0.199999999999999,
1902M5002_095, それは、美味しそうですね。,＊,3.8,-0.600000000000001,
1902M5002_096, 貴重な体験談をありがとうございました。,＊,4.2,0.4,
1902M5003_008, 甘いものと、からいものどちらがお好きですか？,どちらかと言うと辛いのが好きです,4.8,0.8,
1902M5003_009, からい食べものとはどんな食べものが好きですか？,そうですね麻婆豆腐とか辛子蓮根が好きです,5,0.2,
1902M5003_010, そうですか、とても美味しそうですね・・,美味しいですよ,4.4,-0.6,
1902M5003_011, それは「最近」食べられたんですか？,月に1回ぐらい,5,0.6,
1902M5003_012, どこで食べられたんですか・・,中華料理店で,4.8,-0.2,
1902M5003_013, もう少し詳しく教えていただいていいですか。,駅前に行きつけの中華料理店がありましてそちらの方に言って,4.8,0,
1902M5003_014, なるほど、それは美味しそうですね・・,はいとても美味しいです,3.8,-1,
1902M5003_015, お友達とランチに行ったりしますか？,はいお友達とランチに行くこともありますね,5,1.2,
1902M5003_016, たくさんおしゃべりをすると、楽しくて、ストレスが発散できるようですね。,そうですねお友達と喋ってると嫌なことを忘れますね,5,0,
1902M5003_017, どんなところに行きますか？和食ですか洋食ですか？,そうですね洋食屋が多いです,5.2,0.2,
1902M5003_018, なるほど、そうなんですね。,はいそうです,4.2,-1,
1902M5003_019, ありがとうございました・・,ありがとうございました,4.2,0,
1902M5003_022, 休日は家で過ごすほうが多いですか？外出することが多いですか？,そうですねダイエットすることと家に居てる時間と大体半分半分です,4.8,0.8,
1902M5003_023, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,そうですね溜まってるテレビの録画を見ます,5,0.2,
1902M5003_024, ドラマはよく見る方ですか？,ドラマをよく見ます,5.4,0.4,
1902M5003_025, では，おすすめのドラマは何ですか？よろしければ教えてください。,入れたことあるんですけど今でいったらグッドワイフドラマが好きです,5.2,-0.2,
1902M5003_026, そのドラマはどんな内容なんですか？,かなり内容が複雑でなかなか説明で難しいですけれども弁護士が主人公のドラマです,4.6,-0.600000000000001,
1902M5003_027, なるほど、そうなんですね。,＊,4.2,-0.4,
1902M5003_028, そのドラマのどういったところが好きなんですか？,ストーリーの都合で来てるところと主演の女優さんが好きです,5.2,1,
